"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL291994";"";"None";"471.68";"0";"3.84";"8e";"CNC(=O)[C@@H](NC(=O)[C@H](CCCCCCCCCCCCCCO)CC(=O)NO)C(C)(C)C";"IC50";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"13.83";"0.27";"2.68";"5.11";"0";"CHEMBL677170";"Inhibition of human recombinant fibroblast collagenase (MMP-1, HFC)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130307";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";"";"300.0"
"CHEMBL326221";"";"None";"477.54";"0";"1.91";"5q";"COC(=O)N1CCN(S(=O)(=O)c2ccc(OCc3ccccc3C)cc2)[C@@H](C(=O)NO)[C@@H]1C";"IC50";"'='";"1500.0";"nM";"5.82";"";"";"UO_0000065";"12.20";"0.24";"3.91";"4.64";"0";"CHEMBL714634";"In vitro inhibition of matrix metalloprotease-1.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136235";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"1500.0"
"CHEMBL60163";"";"None";"441.60";"0";"3.64";"28";"CCO[C@H]1CC[C@@](CS)(C(=O)N[C@@H](Cc2cccnc2)C(=O)Nc2ccccc2)CC1";"IC50";"'='";"564.0";"nM";"6.25";"";"";"UO_0000065";"14.15";"0.28";"2.61";"7.78";"0";"CHEMBL715373";"In vitro inhibitory activity against matrix metalloprotease 1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132018";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"None";"";"";"";"564.0"
"CHEMBL295798";"";"None";"572.66";"1";"2.76";"2";"CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O";"IC50";"'='";"34.0";"nM";"7.47";"";"";"UO_0000065";"13.04";"0.24";"4.71";"5.15";"0";"CHEMBL709094";"Inhibitory activity against Matrix Metallo Proteinase-1 (MMP-1)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151066";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"None";"";"";"";"0.034"
"CHEMBL1795351";"";"None";"392.50";"0";"2.27";"4";"CCCCc1ccc(C#Cc2ccc(S(=O)(=O)NCC(=O)NO)s2)cc1";"IC50";"'='";"13000.0";"nM";"4.89";"";"";"UO_0000065";"12.45";"0.26";"2.62";"5.12";"0";"CHEMBL1799647";"Inhibition of human MMP1 by fluorometric assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1795253";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";"";"";"13000.0"
"CHEMBL337986";"";"None";"535.59";"1";"4.23";"2x";"O=C(O)[C@H]1[C@H](CN2C(=O)c3ccccc3C2=O)CC[C@@H]1S(=O)(=O)CCc1ccc(-c2ccc(F)cc2)cc1";"IC50";"'='";"5900.0";"nM";"5.23";"";"";"UO_0000065";"9.76";"0.19";"1.00";"4.81";"0";"CHEMBL713706";"Inhibitory activity against matrix metalloprotease-1 (MMP1)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145069";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"5.9"
"CHEMBL311357";"";"None";"466.99";"0";"4.05";"54";"CCCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC1";"IC50";"'='";"1070.0";"nM";"5.97";"";"";"UO_0000065";"12.79";"0.26";"1.92";"6.22";"0";"CHEMBL714547";"In vitro inhibitory activity against matrix metalloprotease-1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145787";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"1070.0"
"CHEMBL108842";"";"None";"435.48";"0";"1.08";"3";"NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc2ccccc2c1)[C@H](O)C(=O)NO";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL717816";"Inhibitory activity against matrix metalloprotease (MMP-1)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131875";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"None";"";"";"";"10000.0"
"CHEMBL4873384";"";"None";"385.25";"0";"1.63";"(R)-18";"O=C1NC(=O)[C@@H](CCC(=O)N2CCN(c3cc(Cl)cc(Cl)c3)CC2)N1";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4835184";"Inhibition of MMP-1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4834410";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"";"";"20.0"
"CHEMBL46915";"";"None";"504.61";"1";"3.50";"36";"COc1ccc(S(=O)(=O)C(CCC(=O)N(C)c2ccccc2)CC(=O)NO)cc1OC1CCCC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL872790";"Inhibitory activity against recombinant matrix metalloprotease-1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133244";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"10000.0"
"CHEMBL47627";"";"None";"408.48";"0";"0.48";"26a";"CC[C@H](N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN(C)C)C(=O)NC)P(=O)(O)O";"IC50";"'='";"490.0";"nM";"6.31";"";"";"UO_0000065";"15.45";"0.32";"5.83";"4.82";"0";"CHEMBL662796";"Inhibition of degradation of radiolabeled rat skin type I collagen by semipurified human lung fibroblast collagenase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127489";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";"";"";"0.49"
"CHEMBL434539";"";"None";"455.56";"0";"1.69";"24";"Cc1nscc1COc1ccc(S(=O)(=O)N2C[C@H](O)CC(C)(C)[C@@H]2C(=O)NO)cc1";"IC50";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL852060";"Inhibitory concentration against Matrix metalloprotease-1 (MMP-1); ND=not determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145277";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";""
"CHEMBL10806";"";"None";"458.54";"0";"1.82";"61";"COc1ccc(-c2ccc(S(=O)(=O)NC(CC#CCN3CCOCC3)C(=O)O)cc2)cc1";"IC50";"'='";"13700.0";"nM";"4.86";"";"";"UO_0000065";"10.61";"0.21";"3.04";"4.62";"0";"CHEMBL715385";"Inhibitory activity against human matrix metalloprotease-1 in quenched fluorescence assay at pH 7.4";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134384";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"13700.0"
"CHEMBL75433";"";"None";"269.37";"0";"2.25";"9a";"CCCCC(CC(=O)NO)[S+]([O-])c1ccccc1";"IC50";"'='";"93.0";"nM";"7.03";"";"";"UO_0000065";"26.10";"0.53";"4.78";"9.71";"0";"CHEMBL715381";"Inhibition of Matrix metalloprotease-1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133694";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";"";"0.093"
"CHEMBL59185";"";"None";"376.50";"0";"2.91";"5b";"CCCCCCC[C@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC";"IC50";"'='";"7000.0";"nM";"5.16";"";"";"UO_0000065";"13.69";"0.26";"2.24";"5.40";"0";"CHEMBL677169";"50% inhibition of human recombinant fibroblast collagenase (MMP-1, HFC)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130307";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";"";"7000.0"
"CHEMBL491643";"";"None";"535.62";"1";"0.83";"53";"Cc1cc(C#N)ccc1N1CCN(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)O[C@@H]3CCOC3)CC2)CC1";"IC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1002943";"Inhibition of MMP1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141723";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"None";"";"";"";"5000.0"
"CHEMBL3955430";"";"None";"488.51";"0";"0.16";"45b";"O=C(NCc1cccc(N2CCN(C(=O)Cc3n[nH]c(=O)[nH]3)CC2)c1)c1nc2ccccc2c(=O)[nH]1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3868398";"Inhibition of recombinant human AMPA-activated MMP1 using Cy3-PLGLK(Cy5Q)AR-NH2 as substrate measured after 40 mins by spectrofluorimetric method";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3867480";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";"";"";"";"10000.0"
"CHEMBL451552";"";"None";"427.48";"0";"1.72";"73";"CNC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)C(CC(C)C)NC(C)P(C)(=O)O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL662796";"Inhibition of degradation of radiolabeled rat skin type I collagen by semipurified human lung fibroblast collagenase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127489";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";"";"";"100.0"
"CHEMBL3648907";"";"None";"605.74";"1";"1.63";"BDBM113593";"Cc1cc(COc2ccc(S(=O)(=O)NC[C@@H](C(=O)NO)N3CCN(S(=O)(=O)C(C)C)CC3)cc2)c2ccccc2n1";"IC50";"'='";"969.0";"nM";"6.01";"";"411108";"UO_0000065";"9.93";"0.20";"4.38";"3.80";"0";"CHEMBL3888617";"Inhibition Assay: The molecules are dose-response tested on the following enzymes: MMP1, MMP3, MMP9, ADAM9 and ADAM10, according to the same protocol as that described for the TACE enzyme in example 28, but with different substrates (MMP R&D systems, reference: P126-990, and ADAM R&D systems, reference: ES003).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886782";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"969.0"
"CHEMBL125104";"";"None";"471.58";"1";"5.36";"2c";"O=C(O)[C@H]1[C@H](CN2C(=O)c3ccccc3C2=O)CC[C@@H]1SCc1ccc(-c2ccccc2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL713706";"Inhibitory activity against matrix metalloprotease-1 (MMP1)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145069";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"100.0"
"CHEMBL1784355";"";"None";"371.43";"0";"1.05";"5";"O=CN(O)C1(CS(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)CCC1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1787041";"Inhibition of recombinant human MMP-1 assessed as substrate cleavage after 20 hrs by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1781898";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";""
"CHEMBL1784349";"";"None";"425.55";"0";"1.76";"13h";"Cc1ncccc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1787041";"Inhibition of recombinant human MMP-1 assessed as substrate cleavage after 20 hrs by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1781898";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"10.0"
"CHEMBL1784342";"";"None";"506.65";"1";"0.91";"14b";"Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCN(S(C)(=O)=O)CC2)CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1787041";"Inhibition of recombinant human MMP-1 assessed as substrate cleavage after 20 hrs by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1781898";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"10.0"
"CHEMBL66589";"";"None";"415.53";"0";"0.69";"22";"COCCN1CCCC[C@H](NC(=O)[C@H](CC(C)C)[C@@H](CCCO)C(=O)NO)C1=O";"IC50";"'='";"51.0";"nM";"7.29";"";"";"UO_0000065";"17.55";"0.34";"6.60";"5.69";"0";"CHEMBL710976";"Inhibition of matrix metalloprotease-1 (MMP-1)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130916";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1998";"None";"";"";"";"51.0"
"CHEMBL95305";"";"None";"512.61";"1";"2.89";"10";"COc1cc(Oc2ccc(S(=O)(=O)N3CCSC(C)(C)[C@@H]3C(=O)NO)cc2)cc(OC)c1OC";"IC50";"'='";"26.0";"nM";"7.58";"";"";"UO_0000065";"14.80";"0.30";"4.70";"6.14";"0";"CHEMBL714560";"Inhibitory concentration against Matrix metalloprotease-1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133837";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";"26.0"
"CHEMBL151331";"";"None";"439.54";"0";"0.40";"29";"CCCCOc1ccc(S(=O)(=O)N2C/C(=N\N3CCNCC3)C[C@@H]2C(=O)NO)cc1";"IC50";"'='";"184.0";"nM";"6.74";"";"";"UO_0000065";"15.32";"0.31";"6.34";"5.45";"0";"CHEMBL715372";"In vitro inhibition of human recombinant collagenase-1 (Matrix metalloprotease-1, MMP-1)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132553";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"184.0"
"CHEMBL306617";"";"None";"476.60";"0";"3.06";"44";"CCCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(CCOc3ccccc3)CC2)cc1";"IC50";"'='";"2900.0";"nM";"5.54";"";"";"UO_0000065";"11.62";"0.23";"2.48";"5.27";"0";"CHEMBL714547";"In vitro inhibitory activity against matrix metalloprotease-1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145787";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"2900.0"
"CHEMBL298747";"";"None";"601.70";"1";"4.06";"5";"CNC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)[C@H](CC(C)C)C[C@@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O";"IC50";"'='";"23.0";"nM";"7.64";"";"";"UO_0000065";"12.69";"0.24";"3.58";"5.37";"0";"CHEMBL709094";"Inhibitory activity against Matrix Metallo Proteinase-1 (MMP-1)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151066";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"None";"";"";"";"0.023"
"CHEMBL94823";"";"None";"495.58";"0";"3.86";"18";"O=C(C[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1)c1cccc2ccccc12)NO";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL680088";"Inhibitory activity towards human recombinant fibroblast collagenase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131284";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1998";"None";"";"";"";"10.0"
"CHEMBL358405";"";"None";"356.40";"0";"0.54";"32";"C=C1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(OCCOC)cc2)C1";"IC50";"'='";"1548.0";"nM";"5.81";"";"";"UO_0000065";"16.30";"0.33";"5.27";"5.52";"0";"CHEMBL715372";"In vitro inhibition of human recombinant collagenase-1 (Matrix metalloprotease-1, MMP-1)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132553";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"1548.0"
"CHEMBL90456";"";"None";"452.55";"0";"3.01";"29";"CC(C)(C)OC(=O)N[C@H](CS(=O)(=O)c1ccc(Sc2ccccc2)cc1)C(=O)NO";"IC50";"'>'";"10000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL718872";"Inhibition of Matrix metalloprotease-1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134425";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";"10000.0"
"CHEMBL46804";"";"None";"476.55";"0";"2.50";"31";"COc1ccc(S(=O)(=O)C(CCC(=O)N2CCCc3ccccc32)CC(=O)NO)cc1OC";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL872790";"Inhibitory activity against recombinant matrix metalloprotease-1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133244";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"10000.0"
"CHEMBL45483";"";"None";"379.46";"0";"1.03";"1";"CNC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)[C@@H](CC(=O)NO)CC(C)C";"IC50";"'='";"1.9";"nM";"8.72";"";"";"UO_0000065";"22.98";"0.44";"7.69";"7.47";"0";"CHEMBL709095";"Inhibition of Matrix Metallo Proteinase-1 (MMP-1)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129713";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"None";"";"";"";"0.0019"
"CHEMBL311618";"";"None";"486.51";"0";"1.67";"11c";"CC1(C)NC(=O)N(CC(CS(=O)(=O)c2ccc(Oc3ccc(C#N)cc3)cc2)N(O)C=O)C1=O";"IC50";"'='";"990.0";"nM";"6.00";"";"";"UO_0000065";"12.34";"0.24";"4.33";"3.82";"0";"CHEMBL714553";"In vitro selective inhibition against matrix metalloprotease-1 (MMP-1) using a fluorimetric assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135750";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"990.0"
"CHEMBL306301";"";"None";"519.49";"1";"3.91";"19aa";"CC1(C)OCC(C[C@@H](CS(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)N(O)C=O)O1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL714553";"In vitro selective inhibition against matrix metalloprotease-1 (MMP-1) using a fluorimetric assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135750";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"50000.0"
"CHEMBL357871";"";"None";"357.43";"0";"0.46";"20";"CCCCOc1ccc(S(=O)(=O)N2C[C@@H](N)C[C@@H]2C(=O)NO)cc1";"IC50";"'='";"380.0";"nM";"6.42";"";"";"UO_0000065";"17.96";"0.37";"5.96";"5.26";"0";"CHEMBL715375";"In vitro inhibitory activity against matrix metalloprotease -1 (collagenase-1)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133563";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";"";"380.0"
"CHEMBL343653";"";"None";"445.54";"0";"2.60";"47";"O=C(NO)[C@H]1C[C@H](N2CCCCC2)CN1S(=O)(=O)c1ccc(Oc2ccccc2)cc1";"IC50";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"17.44";"0.34";"5.17";"7.83";"0";"CHEMBL715375";"In vitro inhibitory activity against matrix metalloprotease -1 (collagenase-1)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133563";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";"";"17.0"
"CHEMBL514138";"CGS-27023A";"None";"429.93";"0";"1.81";"3, CGS-27023A";"COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](C(=O)NO)C(C)C)cc1.Cl";"IC50";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"19.88";"0.40";"6.01";"7.19";"1";"CHEMBL714562";"Inhibition of Matrix metalloprotease-1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133846";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";"15.0"
"CHEMBL268114";"";"None";"473.53";"0";"-0.61";"9c";"COc1ccc(S(=O)(=O)N2CCN(S(=O)(=O)c3cn(C)cn3)CC[C@@H]2C(=O)NO)cc1";"IC50";"'='";"346.0";"nM";"6.46";"";"";"UO_0000065";"13.64";"0.28";"7.07";"4.27";"0";"CHEMBL715383";"Inhibition of human Matrix metalloprotease-1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134017";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";"346.0"
"CHEMBL355752";"";"None";"332.34";"0";"2.62";"13";"C[C@H](C(=O)NO)N(Cc1ccccc1)[P@](C)(=O)c1ccccc1";"IC50";"'='";"120.0";"nM";"6.92";"";"";"UO_0000065";"20.82";"0.41";"4.30";"9.94";"0";"CHEMBL713992";"Inhibition of human matrix metalloprotease 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132204";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"120.0"
"CHEMBL356504";"";"None";"482.52";"0";"-0.20";"73";"C=CCN1CC(=O)N([C@H]2C[C@H](C(=O)NO)N(S(=O)(=O)c3ccc(OCCOC)cc3)C2)C1=O";"IC50";"'='";"2900.0";"nM";"5.54";"";"";"UO_0000065";"11.48";"0.23";"5.74";"3.80";"0";"CHEMBL715375";"In vitro inhibitory activity against matrix metalloprotease -1 (collagenase-1)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL332";"Interstitial collagenase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133563";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";"";"2900.0"
